specimen,tooth_class,num_amtl,sockets,prop_lost,age,prob_male,genus,pop
UVS142,Premolar,0,8,0,17.6532469,0.25,Homo sapiens,Khoi-San
UVS2,Anterior,0,12,0,28.5368973,0.25,Homo sapiens,Khoi-San
UVS2,Posterior,0,12,0,28.5368973,0.25,Homo sapiens,Khoi-San
UVS2,Premolar,0,8,0,28.5368973,0.25,Homo sapiens,Khoi-San
UVS22,Anterior,7,12,0.583333333333333,24.4086161,0.75,Homo sapiens,Khoi-San
UVS22,Posterior,4,12,0.333333333333333,24.4086161,0.75,Homo sapiens,Khoi-San
UVS22,Premolar,0,8,0,24.4086161,0.75,Homo sapiens,Khoi-San
UVS24,Anterior,2,9,0.222222222222222,28.161599,0.75,Homo sapiens,Khoi-San
UVS24,Posterior,0,12,0,28.161599,0.75,Homo sapiens,Khoi-San
UVS24,Premolar,0,8,0,28.161599,0.75,Homo sapiens,Khoi-San
UVS28,Anterior,3,6,0.5,34.7,0.25,Homo sapiens,Khoi-San
UVS28,Posterior,2,5,0.4,34.7,0.25,Homo sapiens,Khoi-San
UVS28,Premolar,1,4,0.25,34.7,0.25,Homo sapiens,Khoi-San
UVS29,Anterior,0,12,0,19.5297384,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS29,Posterior,0,12,0,19.5297384,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS29,Premolar,0,8,0,19.5297384,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS3,Anterior,0,12,0,26.6604059,0.75,Homo sapiens,Khoi-San
UVS3,Posterior,0,12,0,26.6604059,0.75,Homo sapiens,Khoi-San
UVS3,Premolar,0,8,0,26.6604059,0.75,Homo sapiens,Khoi-San
UVS34,Anterior,0,6,0,27.0357042,0.5,Homo sapiens,Khoi-San or bushman half-caste
UVS34,Posterior,0,6,0,27.0357042,0.5,Homo sapiens,Khoi-San or bushman half-caste
UVS34,Premolar,0,4,0,27.0357042,0.5,Homo sapiens,Khoi-San or bushman half-caste
UVS38,Anterior,0,12,0,23.2827213,0.25,Homo sapiens,Khoi-San
UVS38,Posterior,0,12,0,23.2827213,0.25,Homo sapiens,Khoi-San
UVS38,Premolar,0,8,0,23.2827213,0.25,Homo sapiens,Khoi-San
UVS40,Anterior,0,12,0,28.5757213,0.25,Homo sapiens,Khoi-San
UVS40,Posterior,0,12,0,28.5757213,0.25,Homo sapiens,Khoi-San
UVS40,Premolar,0,8,0,28.5757213,0.25,Homo sapiens,Khoi-San
UVS42,Anterior,0,6,0,23.2827213,0.75,Homo sapiens,Khoi-San
UVS42,Posterior,0,6,0,23.2827213,0.75,Homo sapiens,Khoi-San
UVS42,Premolar,0,4,0,23.2827213,0.75,Homo sapiens,Khoi-San
UVS45,Anterior,8,12,0.666666666666667,39.4,0.25,Homo sapiens,Khoi-San
UVS45,Posterior,6,8,0.75,39.4,0.25,Homo sapiens,Khoi-San
UVS45,Premolar,6,8,0.75,39.4,0.25,Homo sapiens,Khoi-San
UVS46,Anterior,0,12,0,16.9026504,0.25,Homo sapiens,Khoi-San
UVS46,Posterior,0,12,0,16.9026504,0.25,Homo sapiens,Khoi-San
UVS46,Premolar,0,8,0,16.9026504,0.25,Homo sapiens,Khoi-San
UVS49,Anterior,1,13,0.076923076923077,27.4110024,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS49,Posterior,0,12,0,27.4110024,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS49,Premolar,0,8,0,27.4110024,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS52,Anterior,0,12,0,31.1639853,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS52,Posterior,0,12,0,31.1639853,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS52,Premolar,0,8,0,31.1639853,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS55,Anterior,10,11,0.909090909090909,30.5,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS55,Posterior,6,8,0.75,30.5,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS55,Premolar,8,8,1,30.5,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS56,Anterior,12,12,1,41.1,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS56,Posterior,8,10,0.8,41.1,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS56,Premolar,7,8,0.875,41.1,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS57,Anterior,0,12,0,22.1568264,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS57,Posterior,0,12,0,22.1568264,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS57,Premolar,2,8,0.25,22.1568264,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS58,Anterior,0,6,0,24.0333178,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS58,Posterior,0,6,0,24.0333178,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS58,Premolar,0,4,0,24.0333178,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS59,Anterior,0,12,0,18.7791418,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS59,Posterior,0,12,0,18.7791418,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS59,Premolar,0,8,0,18.7791418,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS60,Anterior,0,6,0,21.7815281,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS60,Posterior,0,6,0,21.7815281,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS60,Premolar,0,4,0,21.7815281,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS62,Anterior,0,6,0,19.5297384,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS62,Posterior,0,6,0,19.5297384,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS62,Premolar,0,4,0,19.5297384,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS63,Anterior,4,12,0.333333333333333,28.9121956,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS63,Posterior,4,12,0.333333333333333,28.9121956,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS63,Premolar,2,8,0.25,28.9121956,0.25,Homo sapiens,Khoi-San or bushman half-caste
UVS67,Anterior,1,12,0.083333333333333,25.1592127,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS67,Posterior,0,12,0,25.1592127,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS67,Premolar,0,8,0,25.1592127,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS68,Anterior,0,12,0,17.6532469,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS68,Posterior,0,12,0,17.6532469,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS68,Premolar,0,8,0,17.6532469,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS76,Anterior,0,12,0,22.1568264,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS76,Posterior,0,12,0,22.1568264,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS76,Premolar,0,8,0,22.1568264,0.75,Homo sapiens,Khoi-San or bushman half-caste
